0,42827776,0,351866880,0,1576054627164
1,42860544,4,351866880,0,1576054627649
2,42860544,0,351866880,0,1576054628149
3,42860544,2,351866880,2,1576054628649
4,42921984,0,351866880,0,1576054629150
5,42921984,2,351866880,0,1576054629652
6,42921984,0,351866880,0,1576054630152
7,42921984,2,351866880,0,1576054630653
8,42921984,0,351866880,0,1576054631154
9,42921984,2,351866880,0,1576054631655
10,42921984,0,351866880,2,1576054632157
11,43036672,2,351866880,0,1576054632657
12,43036672,0,351866880,0,1576054633158
13,43036672,2,351866880,0,1576054633660
14,43036672,0,351866880,2,1576054634160
15,43036672,2,351866880,0,1576054634661
16,43036672,0,351866880,0,1576054635163
17,43036672,2,351866880,0,1576054635663
18,43036672,0,351866880,0,1576054636164
19,43036672,2,351866880,0,1576054636666
20,43036672,0,351866880,2,1576054637166
21,43196416,2,351866880,0,1576054637667
22,43196416,1.960784314584842,351866880,0,1576054638169
23,43196416,0,351866880,0,1576054638669
24,43847680,68.3333333227266,351879168,26.666666662527454,1576054639269
25,43298816,12,75644928,52,1576054639768
26,43298816,0,75644928,2,1576054640269
27,43298816,2,75644928,0,1576054640769
28,43298816,0,75644928,0,1576054641270
29,43298816,2,75644928,2,1576054641771
30,43298816,0,75644928,0,1576054642272
31,43298816,0,75644928,0,1576054642774
32,43298816,2,75644928,0,1576054643274
33,43298816,2,75644928,0,1576054643775
34,43298816,0,75644928,36,1576054644277
35,43298816,2,75644928,0,1576054644777
36,43298816,0,75644928,1.960784314584842,1576054645278
37,43298816,2,75644928,0,1576054645780
38,43298816,0,75644928,0,1576054646280
39,43298816,2,75644928,0,1576054646782
40,43565056,0,75644928,0,1576054647282
41,43565056,2,75644928,2,1576054647783
42,43565056,0,75644928,0,1576054648283
43,43565056,0,75644928,0,1576054648784
44,43565056,0,75644928,0,1576054649285
45,43565056,0,75644928,0,1576054649787
46,43565056,1.960784312794526,75644928,0,1576054650287
47,43565056,0,75644928,0,1576054650789
48,43798528,8,75644928,10,1576054651290
49,43798528,0,75644928,0,1576054651791
50,43798528,2,75644928,2,1576054652292
51,43798528,0,75644928,0,1576054652793
52,43798528,2,75644928,0,1576054653294
53,43798528,0,75644928,0,1576054653795
54,44064768,11.53846153804823,75644928,26.92307692211254,1576054654413
55,43991040,22.448979602930372,75644928,6.1224489826173745,1576054654800
56,43991040,0,75644928,0,1576054655301
57,43991040,2,75644928,0,1576054655803
58,43991040,0,75644928,2,1576054656304
59,43991040,2,75644928,0,1576054656805
60,43991040,0,75644928,0,1576054657306
61,43991040,1.960784312794526,75644928,0,1576054657808
62,43991040,0,75644928,0,1576054658309
63,43991040,2,75644928,0,1576054658810
64,43991040,0,75644928,0,1576054659312
65,44257280,2,75644928,2,1576054659812
66,44257280,0,75644928,0,1576054660314
67,44257280,2,75644928,0,1576054660814
68,44257280,0,75644928,0,1576054661315
69,44257280,2,75644928,0,1576054661816
70,44257280,0,75644928,1.960784314584842,1576054662318
71,44257280,2,75644928,0,1576054662824
72,43331584,2,75644928,0,1576054663319
73,43331584,0,75644928,0,1576054663820
74,43331584,2,75644928,0,1576054664321
75,43331584,0,75644928,2,1576054664823
76,43331584,2,75644928,0,1576054665323
77,43331584,0,75644928,0,1576054665825
78,43331584,2,75644928,0,1576054666325
79,43593728,0,75644928,0,1576054666826
80,43593728,1.960784312794526,75644928,1.960784312794526,1576054667328
81,43593728,2,75644928,0,1576054667828
82,43593728,0,75644928,0,1576054668329
